NAO OPEP;Europa e Eurasia;Dinamarca;204.2353349;2012
NAO OPEP;Europa e Eurasia;Italia;111.6494579;2012
NAO OPEP;Europa e Eurasia;Noruega;1917.378569;2012
NAO OPEP;Europa e Eurasia;Reino Unido;946.2905054;2012
NAO OPEP;Europa e Eurasia;Romenia;83.0704918;2012
NAO OPEP;Europa e Eurasia;Russia;10660.07657;2012
NAO OPEP;Europa e Eurasia;Turcomenistao;224.6098118;2012
NAO OPEP;Europa e Eurasia;Uzbequistao;67.72868852;2012
NAO OPEP;Europa e Eurasia;Outros;371.0439439;2012
OPEP;Oriente Medio;Arabia Saudita;11634.54364;2012
OPEP;Oriente Medio;Catar;1939.076026;2012
OPEP;Oriente Medio;Coveite;3168.592699;2012
OPEP;Oriente Medio;Emirados arabes Unidos;3430.065437;2012
NAO OPEP;Oriente Medio;Iemen;178.3212;2012
OPEP;Oriente Medio;Ira;3820.303847;2012
OPEP;Oriente Medio;Iraque;3078.5;2012
NAO OPEP;Oriente Medio;Oma;918.4718579;2012
NAO OPEP;Oriente Medio;Siria;171;2012
NAO OPEP;Oriente Medio;Outros;183.8407377;2012
OPEP;Africa;Argelia;1536.809071;2012
OPEP;Africa;Angola;1734.063651;2012
NAO OPEP;Africa;Chade;100.8196721;2012
NAO OPEP;Africa;Congo (Brazzaville);280.987;2012
NAO OPEP;Africa;Egito;715.295818;2012
OPEP;Africa;Gabao;241.641;2012
OPEP;Africa;Guine-Equatorial;319.7268962;2012
OPEP;Africa;Libia;1509.240383;2012
OPEP;Africa;Nigeria;2413.204855;2012
NAO OPEP;Africa;Sudao;103.1075;2012
NAO OPEP;Africa;Sudao do Sul;31.041;2012
NAO OPEP;Africa;Tunisia;82.15221311;2012
NAO OPEP;Africa;Outros;195.9979836;2012
NAO OPEP;Asia-Pacifico;Australia;478.6289529;2012
NAO OPEP;Asia-Pacifico;Brunei;159.0315763;2012
NAO OPEP;Asia-Pacifico;China;4155.228798;2012
NAO OPEP;Asia-Pacifico;India;906.1893534;2012
NAO OPEP;Asia-Pacifico;Indonesia;917.7532024;2012
NAO OPEP;Asia-Pacifico;Malasia;662.0548169;2012
NAO OPEP;Asia-Pacifico;Tailandia;457.4961191;2012
NAO OPEP;Asia-Pacifico;Vietna;358.2348634;2012
NAO OPEP;Asia-Pacifico;Outros;287.4551213;2012
NAO OPEP;America do Norte;Canada;4000.410965;2013
NAO OPEP;America do Norte;Estados Unidos;10071.217;2013
NAO OPEP;America do Norte;Mexico;2874.752731;2013
NAO OPEP;Americas Central e do Sul;Argentina;646.7261416;2013
NAO OPEP;Americas Central e do Sul;Brasil;2109.938141;2013
NAO OPEP;Americas Central e do Sul;Colombia;1003.988;2013
OPEP;Americas Central e do Sul;Equador;527.3535605;2013
NAO OPEP;Americas Central e do Sul;Peru;166.9851905;2013
NAO OPEP;Americas Central e do Sul;Trinidad e Tobago;115.6026959;2013
OPEP;Americas Central e do Sul;Venezuela;2680.356164;2013
NAO OPEP;Americas Central e do Sul;Outros;152.1408841;2013
NAO OPEP;Europa e Eurasia;Azerbaijao;888.3813288;2013
NAO OPEP;Europa e Eurasia;Cazaquistao;1736.702215;2013
NAO OPEP;Europa e Eurasia;Dinamarca;178.1779889;2013
NAO OPEP;Europa e Eurasia;Italia;114.1307314;2013
NAO OPEP;Europa e Eurasia;Noruega;1837.810151;2013
NAO OPEP;Europa e Eurasia;Reino Unido;864.4682862;2013
NAO OPEP;Europa e Eurasia;Romenia;85.98282192;2013
NAO OPEP;Europa e Eurasia;Russia;10808.92503;2013
NAO OPEP;Europa e Eurasia;Turcomenistao;231.79419;2013
NAO OPEP;Europa e Eurasia;Uzbequistao;63.28942672;2013
NAO OPEP;Europa e Eurasia;Outros;379.615307;2013
OPEP;Oriente Medio;Arabia Saudita;11393.07684;2013
OPEP;Oriente Medio;Catar;2002.12694;2013
OPEP;Oriente Medio;Coveite;3128.706068;2013
OPEP;Oriente Medio;Emirados arabes Unidos;3543.077366;2013
NAO OPEP;Oriente Medio;Iemen;197.6519;2013
OPEP;Oriente Medio;Ira;3617.01226;2013
OPEP;Oriente Medio;Iraque;3102.5;2013
NAO OPEP;Oriente Medio;Oma;941.9493151;2013
NAO OPEP;Oriente Medio;Siria;59.1644;2013
NAO OPEP;Oriente Medio;Outros;208.7096164;2013
OPEP;Africa;Argelia;1485.233041;2013
OPEP;Africa;Angola;1747.642115;2013
NAO OPEP;Africa;Chade;90.63539721;2013
NAO OPEP;Africa;Congo (Brazzaville);249.9422;2013
NAO OPEP;Africa;Egito;709.814933;2013
OPEP;Africa;Gabao;226.413;2013
OPEP;Africa;Guine-Equatorial;282.0564959;2013
OPEP;Africa;Libia;988.6017808;2013
OPEP;Africa;Nigeria;2280.179088;2013
NAO OPEP;Africa;Sudao;117.8534;2013
NAO OPEP;Africa;Sudao do Sul;99.7288;2013
NAO OPEP;Africa;Tunisia;76.2459726;2013
NAO OPEP;Africa;Outros;225.3784712;2013
NAO OPEP;Asia-Pacifico;Australia;406.8779762;2013
NAO OPEP;Asia-Pacifico;Brunei;135.1563973;2013
NAO OPEP;Asia-Pacifico;China;4216.442628;2013
NAO OPEP;Asia-Pacifico;India;905.9192897;2013
NAO OPEP;Asia-Pacifico;Indonesia;882.1682147;2013
NAO OPEP;Asia-Pacifico;Malasia;625.5189041;2013
NAO OPEP;Asia-Pacifico;Tailandia;452.0590926;2013
NAO OPEP;Asia-Pacifico;Vietna;360.6054795;2013
NAO OPEP;Asia-Pacifico;Outros;272.367976;2013
NAO OPEP;America do Norte;Canada;4270.529903;2014
NAO OPEP;America do Norte;Estados Unidos;11768.193;2014
NAO OPEP;America do Norte;Mexico;2784.200879;2014
NAO OPEP;Americas Central e do Sul;Argentina;639.795756;2014
NAO OPEP;Americas Central e do Sul;Brasil;2341.371973;2014
NAO OPEP;Americas Central e do Sul;Colombia;990.3786301;2014
OPEP;Americas Central e do Sul;Equador;556.5539029;2014
NAO OPEP;Americas Central e do Sul;Peru;168.9369488;2014
NAO OPEP;Americas Central e do Sul;Trinidad e Tobago;114.1154603;2014
OPEP;Americas Central e do Sul;Venezuela;2692.493151;2014
NAO OPEP;Americas Central e do Sul;Outros;159.4740854;2014
NAO OPEP;Europa e Eurasia;Azerbaijao;861.1753562;2014
NAO OPEP;Europa e Eurasia;Cazaquistao;1709.566795;2014
NAO OPEP;Europa e Eurasia;Dinamarca;166.8404477;2014
NAO OPEP;Europa e Eurasia;Italia;119.5889089;2014
NAO OPEP;Europa e Eurasia;Noruega;1888.88319;2014
NAO OPEP;Europa e Eurasia;Reino Unido;852.4596382;2014
NAO OPEP;Europa e Eurasia;Romenia;84.36857534;2014
NAO OPEP;Europa e Eurasia;Russia;10860.46178;2014
NAO OPEP;Europa e Eurasia;Turcomenistao;240.7936815;2014
NAO OPEP;Europa e Eurasia;Uzbequistao;61.30761333;2014
NAO OPEP;Europa e Eurasia;Outros;374.2662344;2014
OPEP;Oriente Medio;Arabia Saudita;11504.74577;2014
OPEP;Oriente Medio;Catar;1985.390003;2014
OPEP;Oriente Medio;Coveite;3101.105151;2014
OPEP;Oriente Medio;Emirados arabes Unidos;3598.895221;2014
NAO OPEP;Oriente Medio;Iemen;153.335;2014
OPEP;Oriente Medio;Ira;3723.567562;2014
OPEP;Oriente Medio;Iraque;3238.621005;2014
NAO OPEP;Oriente Medio;Oma;943.4789041;2014
NAO OPEP;Oriente Medio;Siria;33;2014
NAO OPEP;Oriente Medio;Outros;214.2044822;2014
OPEP;Africa;Argelia;1589.092603;2014
OPEP;Africa;Angola;1668.098472;2014
NAO OPEP;Africa;Chade;88.80447874;2014
NAO OPEP;Africa;Congo (Brazzaville);264.4622;2014
NAO OPEP;Africa;Egito;714.4455315;2014
OPEP;Africa;Gabao;225.867;2014
OPEP;Africa;Guine-Equatorial;284.3075671;2014
OPEP;Africa;Libia;498.0039726;2014
OPEP;Africa;Nigeria;2278.403175;2014
NAO OPEP;Africa;Sudao;119.6045;2014
NAO OPEP;Africa;Sudao do Sul;155.3516;2014
NAO OPEP;Africa;Tunisia;71.02038356;2014
NAO OPEP;Africa;Outros;233.8599397;2014
NAO OPEP;Asia-Pacifico;Australia;435.8500502;2014
NAO OPEP;Asia-Pacifico;Brunei;126.4207443;2014
NAO OPEP;Asia-Pacifico;China;4245.957726;2014
NAO OPEP;Asia-Pacifico;India;886.7970179;2014
NAO OPEP;Asia-Pacifico;Indonesia;852.462028;2014
NAO OPEP;Asia-Pacifico;Malasia;649.7424658;2014
NAO OPEP;Asia-Pacifico;Tailandia;449.8713682;2014
NAO OPEP;Asia-Pacifico;Vietna;373.2656438;2014
NAO OPEP;Asia-Pacifico;Outros;306.7620935;2014
NAO OPEP;America do Norte;Canada;4389.140224;2015
NAO OPEP;America do Norte;Estados Unidos;12750.268;2015
NAO OPEP;America do Norte;Mexico;2586.540847;2015
NAO OPEP;Americas Central e do Sul;Argentina;648.9934309;2015
NAO OPEP;Americas Central e do Sul;Brasil;2524.987068;2015
NAO OPEP;Americas Central e do Sul;Colombia;1005.574493;2015
OPEP;Americas Central e do Sul;Equador;543.0948606;2015
NAO OPEP;Americas Central e do Sul;Peru;144.686281;2015
NAO OPEP;Americas Central e do Sul;Trinidad e Tobago;108.7464863;2015
OPEP;Americas Central e do Sul;Venezuela;2630.863;2015
NAO OPEP;Americas Central e do Sul;Outros;151.7925906;2015
NAO OPEP;Europa e Eurasia;Azerbaijao;850.8476027;2015
NAO OPEP;Europa e Eurasia;Cazaquistao;1694.757886;2015
NAO OPEP;Europa e Eurasia;Dinamarca;157.7991558;2015
NAO OPEP;Europa e Eurasia;Italia;113.4675573;2015
NAO OPEP;Europa e Eurasia;Noruega;1945.947507;2015
NAO OPEP;Europa e Eurasia;Reino Unido;963.4155307;2015
NAO OPEP;Europa e Eurasia;Romenia;83.49484932;2015
NAO OPEP;Europa e Eurasia;Russia;11009.21569;2015
NAO OPEP;Europa e Eurasia;Turcomenistao;261.0765418;2015
NAO OPEP;Europa e Eurasia;Uzbequistao;59.45624967;2015
NAO OPEP;Europa e Eurasia;Outros;365.1553946;2015
OPEP;Oriente Medio;Arabia Saudita;11994.3118;2015
OPEP;Oriente Medio;Catar;1958.04619;2015
OPEP;Oriente Medio;Coveite;3064.736734;2015
OPEP;Oriente Medio;Emirados arabes Unidos;3873.274189;2015
NAO OPEP;Oriente Medio;Iemen;63.7561;2015
OPEP;Oriente Medio;Ira;3861.8072;2015
OPEP;Oriente Medio;Iraque;3985.940667;2015
NAO OPEP;Oriente Medio;Oma;981.089863;2015
NAO OPEP;Oriente Medio;Siria;27;2015
NAO OPEP;Oriente Medio;Outros;212.9874259;2015
OPEP;Africa;Argelia;1557.665233;2015
OPEP;Africa;Angola;1772.163284;2015
NAO OPEP;Africa;Chade;110.6138807;2015
NAO OPEP;Africa;Congo (Brazzaville);246.9667493;2015
NAO OPEP;Africa;Egito;726.2454795;2015
OPEP;Africa;Gabao;224.686;2015
OPEP;Africa;Guine-Equatorial;259.5751096;2015
OPEP;Africa;Libia;431.9315;2015
OPEP;Africa;Nigeria;2203.507636;2015
NAO OPEP;Africa;Sudao;109.0621562;2015
NAO OPEP;Africa;Sudao do Sul;147.7376;2015
NAO OPEP;Africa;Tunisia;63.63463014;2015
NAO OPEP;Africa;Outros;276.4438751;2015
NAO OPEP;Asia-Pacifico;Australia;384.2779886;2015
NAO OPEP;Asia-Pacifico;Brunei;126.7541558;2015
NAO OPEP;Asia-Pacifico;China;4308.835068;2015
NAO OPEP;Asia-Pacifico;India;876.0222652;2015
NAO OPEP;Asia-Pacifico;Indonesia;840.7521862;2015
NAO OPEP;Asia-Pacifico;Malasia;698.3168493;2015
NAO OPEP;Asia-Pacifico;Tailandia;467.6350482;2015
NAO OPEP;Asia-Pacifico;Vietna;403.1986849;2015
NAO OPEP;Asia-Pacifico;Outros;298.8171739;2015
NAO OPEP;America do Norte;Canada;4470.176332;2016
NAO OPEP;America do Norte;Estados Unidos;12365.806;2016
NAO OPEP;America do Norte;Mexico;2455.799498;2016
NAO OPEP;Americas Central e do Sul;Argentina;625.6648261;2016
NAO OPEP;Americas Central e do Sul;Brasil;2607.791528;2016
NAO OPEP;Americas Central e do Sul;Colombia;885.8941257;2016
OPEP;Americas Central e do Sul;Equador;548.3918327;2016
NAO OPEP;Americas Central e do Sul;Peru;127.691041;2016
NAO OPEP;Americas Central e do Sul;Trinidad e Tobago;96.66094262;2016
OPEP;Americas Central e do Sul;Venezuela;2386.5519;2016
NAO OPEP;Americas Central e do Sul;Outros;139.6245273;2016
NAO OPEP;Europa e Eurasia;Azerbaijao;837.5235109;2016
NAO OPEP;Europa e Eurasia;Cazaquistao;1654.972076;2016
NAO OPEP;Europa e Eurasia;Dinamarca;141.7037193;2016
NAO OPEP;Europa e Eurasia;Italia;77.77725481;2016
NAO OPEP;Europa e Eurasia;Noruega;1994.742159;2016
NAO OPEP;Europa e Eurasia;Reino Unido;1012.580847;2016
NAO OPEP;Europa e Eurasia;Romenia;79.31;2016
NAO OPEP;Europa e Eurasia;Russia;11269.38423;2016
NAO OPEP;Europa e Eurasia;Turcomenistao;252.8194603;2016
NAO OPEP;Europa e Eurasia;Uzbequistao;57.73865536;2016
NAO OPEP;Europa e Eurasia;Outros;349.4570305;2016
OPEP;Oriente Medio;Arabia Saudita;12401.76399;2016
OPEP;Oriente Medio;Catar;1969.7377;2016
OPEP;Oriente Medio;Coveite;3145.07449;2016
OPEP;Oriente Medio;Emirados arabes Unidos;4019.936226;2016
NAO OPEP;Oriente Medio;Iemen;43.1035;2016
OPEP;Oriente Medio;Ira;4602.351414;2016
OPEP;Oriente Medio;Iraque;4422.8866;2016
NAO OPEP;Oriente Medio;Oma;1004.262568;2016
NAO OPEP;Oriente Medio;Siria;25;2016
NAO OPEP;Oriente Medio;Outros;214.3944582;2016
OPEP;Africa;Argelia;1576.997268;2016
OPEP;Africa;Angola;1755.006715;2016
NAO OPEP;Africa;Chade;102.9550431;2016
NAO OPEP;Africa;Congo (Brazzaville);249.5483981;2016
NAO OPEP;Africa;Egito;691.3872951;2016
OPEP;Africa;Gabao;220.246;2016
OPEP;Africa;Guine-Equatorial;222.8824044;2016
OPEP;Africa;Libia;426.0929;2016
OPEP;Africa;Nigeria;1903.063273;2016
